item_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,is_cold_start
13159585,-0.04211416840553284,-0.1856720745563507,-0.023047268390655518,0.11280637979507446,-0.17674043774604797,0.022482603788375854,0
123895898,0.09032249450683594,-0.2528041899204254,0.04474106431007385,-0.13726064562797546,-0.08791369199752808,-0.0019264817237854004,0
231408009,0.15380853414535522,-0.4846191108226776,0.10023394227027893,-0.06317484378814697,-0.17123812437057495,0.08652704954147339,0
92670923,0.10658931732177734,-0.24118775129318237,0.049103230237960815,-0.31878095865249634,0.13887208700180054,-0.03686445951461792,0
229075118,-0.017358452081680298,0.06845062971115112,0.011866152286529541,0.007228881120681763,-0.06578785181045532,0.007196605205535889,0
135491586,0.01678028702735901,-0.3162643313407898,0.015588194131851196,0.014283537864685059,-0.19654136896133423,0.033614546060562134,0
78778038,-0.10190975666046143,-0.20052474737167358,-0.07322317361831665,0.16339683532714844,-0.017361164093017578,0.11523708701133728,0
58733998,-0.005385637283325195,0.12131616473197937,0.01454201340675354,-0.16836366057395935,-0.026822537183761597,0.0568634569644928,0
70868052,0.02557140588760376,-0.3104700744152069,0.0211009681224823,-0.0037747621536254883,-0.18681052327156067,0.027370065450668335,0
143122496,0.041919857263565063,-0.12567365169525146,0.024966001510620117,-0.08499512076377869,-0.14119687676429749,0.016386598348617554,0
87042598,0.062496066093444824,-0.24066293239593506,0.03615295886993408,-0.056763291358947754,-0.09452968835830688,0.013939470052719116,0
76205489,0.026623845100402832,-0.2938777804374695,0.021773815155029297,0.0017724335193634033,-0.1655675172805786,0.032935261726379395,0
82753358,0.032749682664871216,-0.31033217906951904,0.025468826293945312,-0.024847209453582764,-0.18043085932731628,0.01847076416015625,0
194648583,-0.02614462375640869,-0.026086390018463135,-0.008185982704162598,0.14883193373680115,-0.09566989541053772,-0.036496520042419434,0
1090109,-0.0930914580821991,-0.3617115616798401,-0.08247417211532593,0.15068471431732178,0.0950080156326294,0.21313908696174622,0
204129619,-0.10801252722740173,-0.14603078365325928,-0.07218122482299805,0.1618807315826416,0.005685299634933472,0.07482725381851196,0
48757419,0.023330748081207275,-0.310316801071167,0.01971876621246338,0.0021486282348632812,-0.18752896785736084,0.030005693435668945,0
45538701,0.011757433414459229,-0.38627007603645325,0.012634038925170898,0.07515746355056763,-0.1161409318447113,0.12718135118484497,0
181879768,-0.07285866141319275,-0.16490232944488525,-0.049857109785079956,0.15439113974571228,-0.11027729511260986,0.062337249517440796,0
80230732,-0.01631927490234375,0.040936946868896484,0.009846121072769165,0.020546555519104004,-0.08356490731239319,-0.002185821533203125,0
147049742,0.07552608847618103,-0.24710828065872192,0.040234148502349854,-0.08804473280906677,-0.09832784533500671,0.007047861814498901,0
58895599,0.06454074382781982,-0.2417360246181488,0.03680172562599182,-0.06116843223571777,-0.09556397795677185,0.012882769107818604,0
114700934,0.08273255825042725,-0.25017306208610535,0.04244375228881836,-0.10954433679580688,-0.096221923828125,0.002937614917755127,0
124928732,-0.04794222116470337,-0.3260020911693573,-0.028386086225509644,0.12236425280570984,-0.029752224683761597,0.15586811304092407,0
58434446,-0.051524847745895386,-0.18248343467712402,-0.030741363763809204,0.12732529640197754,-0.16263684630393982,0.03486025333404541,0
83463553,0.045786499977111816,-0.30590444803237915,0.03341573476791382,-0.09396865963935852,-0.10629183053970337,-0.010935097932815552,0
179636395,-0.10820728540420532,-0.16904482245445251,-0.07594335079193115,0.16668325662612915,-0.0021389424800872803,0.09556153416633606,0
228739386,-0.10744500160217285,-0.176194429397583,-0.07612645626068115,0.1668645739555359,-0.005047440528869629,0.10104867815971375,0
77890925,-0.11650785803794861,-0.40329569578170776,-0.09803646802902222,0.12913081049919128,0.05294358730316162,0.20167997479438782,0
187600095,-0.0799756646156311,-0.2431427240371704,-0.05516260862350464,0.14383593201637268,-0.05326908826828003,0.119046151638031,0
239710719,0.0017738938331604004,-0.0891309380531311,0.015536606311798096,-0.018085777759552002,-0.08178108930587769,0.0103415846824646,0
9449452,-0.008453607559204102,0.04667729139328003,0.012184768915176392,-0.02117609977722168,-0.04965853691101074,-0.004618227481842041,0
171590314,-0.03349679708480835,0.05124944448471069,0.005105078220367432,0.06236237287521362,-0.005562633275985718,0.036923766136169434,0
174420603,-0.028236210346221924,-0.2908686399459839,-0.014573216438293457,0.09164708852767944,-0.13576647639274597,0.08183318376541138,0
957078,-0.10862404108047485,-0.15927228331565857,-0.07493501901626587,0.16546469926834106,0.0014390349388122559,0.08726829290390015,0
118191154,-0.03606879711151123,-0.2686462104320526,-0.017553776502609253,0.09550440311431885,-0.10119795799255371,0.08630478382110596,0
159590813,0.10349434614181519,-0.24624139070510864,0.04678845405578613,-0.19071000814437866,-0.05252543091773987,-0.00878375768661499,0
87773730,-0.013268649578094482,-0.17624956369400024,-0.0010442137718200684,0.02878931164741516,-0.11187106370925903,-0.016577720642089844,0
47713640,-0.04296612739562988,-0.0125504732131958,-0.025472670793533325,0.1664237082004547,-0.07347038388252258,0.018604636192321777,0
45604093,0.004732102155685425,0.02685701847076416,-0.00043272972106933594,0.16895413398742676,-0.01630803942680359,0.0016984939575195312,0
194537409,-0.025474071502685547,-0.02407333254814148,-0.007388710975646973,0.14518022537231445,-0.08403047919273376,-0.03721320629119873,0
14524036,0.021526873111724854,-0.21564021706581116,0.022272735834121704,0.0076712965965271,-0.05996087193489075,0.03494548797607422,0
36446534,-0.01842731237411499,0.24125081300735474,0.014205396175384521,-0.07933706045150757,-0.022758901119232178,0.04497912526130676,0
45717957,-0.01363217830657959,0.1474275290966034,0.016265034675598145,-0.10980015993118286,-0.020689845085144043,0.04253038763999939,0
158843100,-0.042315900325775146,-0.035508811473846436,-0.02475970983505249,0.17082920670509338,-0.12904947996139526,0.0017843842506408691,0
169484090,0.09302562475204468,0.09761643409729004,0.012642145156860352,0.1997673213481903,-0.07261902093887329,-0.018834680318832397,0
5023946,-0.02916082739830017,-0.3009107708930969,-0.01669245958328247,0.0956079363822937,-0.15091150999069214,0.08313745260238647,0
143927056,-0.02867865562438965,-0.03213736414909363,-0.0111159086227417,0.15938034653663635,-0.12662401795387268,-0.03301003575325012,0
95564329,0.03169870376586914,-0.10606908798217773,0.023081541061401367,-0.15557479858398438,0.005660504102706909,-0.005190819501876831,0
184633439,-0.013956427574157715,0.051267802715301514,0.011720716953277588,0.004395246505737305,-0.0767764151096344,0.00047093629837036133,0
205681820,-0.10582178831100464,-0.185743510723114,-0.07563698291778564,0.16622793674468994,-0.009387433528900146,0.10750094056129456,0
73996530,-0.10742393136024475,-0.17635294795036316,-0.07612532377243042,0.16686195135116577,-0.005114823579788208,0.10116422176361084,0
211299518,-0.1083221435546875,-0.18824875354766846,-0.08083900809288025,0.17193683981895447,-0.010876178741455078,0.10683566331863403,0
185280587,-0.07390838861465454,-0.2636912763118744,-0.052989661693573,0.14274156093597412,-0.07539477944374084,0.11998030543327332,0
134174191,-0.0763101577758789,-0.3137790262699127,-0.05500301718711853,0.14571833610534668,-0.017024725675582886,0.17078322172164917,0
98316238,-0.050210386514663696,-0.17290788888931274,-0.02776244282722473,0.11937874555587769,-0.14924201369285583,0.03565824031829834,0
8855824,0.007317900657653809,-0.20561569929122925,0.01696920394897461,0.023273766040802002,-0.04611414670944214,0.04238235950469971,0
96704872,-0.08039864897727966,-0.09537160396575928,-0.05947917699813843,0.1828925907611847,-0.025907427072525024,0.05614680051803589,0
91518673,-0.049894094467163086,-0.2868855595588684,-0.032846689224243164,0.11932867765426636,-0.11656486988067627,0.10216277837753296,0
91486683,-0.06925871968269348,-0.13689056038856506,-0.017849236726760864,0.08550584316253662,0.01575377583503723,0.07866731286048889,0
83077327,0.07094532251358032,-0.40014955401420593,0.04908132553100586,-0.0034512877464294434,-0.1610574722290039,0.07574141025543213,0
241461326,-0.0229489803314209,-0.1840827465057373,-0.008166790008544922,0.06834834814071655,-0.16716864705085754,-0.0029915571212768555,0
4608666,0.08522754907608032,-0.25111931562423706,0.04320204257965088,-0.11796781420707703,-0.09436222910881042,0.001419156789779663,0
99309879,0.028629541397094727,-0.3155060410499573,0.023242473602294922,-0.02011328935623169,-0.18520081043243408,0.018040955066680908,0
12861239,0.06663495302200317,-0.24281379580497742,0.037462830543518066,-0.06585448980331421,-0.09648311138153076,0.011793792247772217,0
175516794,0.028629541397094727,-0.3155060410499573,0.023242473602294922,-0.02011328935623169,-0.18520081043243408,0.018040955066680908,0
142276203,-0.01639646291732788,-0.024982452392578125,0.015142440795898438,0.009579777717590332,0.036133527755737305,0.03232833743095398,0
231281840,0.03835660219192505,-0.22664996981620789,0.028201699256896973,-0.014449834823608398,-0.07599198818206787,0.026261717081069946,0
29947116,0.014007806777954102,-0.21041882038116455,0.019502758979797363,0.016219913959503174,-0.05261945724487305,0.038871169090270996,0
162362990,-0.019090890884399414,-0.30615538358688354,-0.00923609733581543,0.08208605647087097,-0.16621637344360352,0.07316991686820984,0
29904309,0.03835660219192505,-0.22664996981620789,0.028201699256896973,-0.014449834823608398,-0.07599198818206787,0.026261717081069946,0
69313014,0.026525229215621948,0.02687358856201172,0.020099729299545288,-0.08761429786682129,-0.04731002449989319,0.030993252992630005,0
121805736,0.012581288814544678,-0.31590381264686584,0.012808650732040405,0.024533510208129883,-0.1966167390346527,0.038700878620147705,0
172553975,0.06049993634223938,-0.23959529399871826,0.035516440868377686,-0.052614301443099976,-0.09340348839759827,0.014965921640396118,0
172034003,-0.007735103368759155,0.052624017000198364,0.011890947818756104,-0.049959003925323486,0.004248261451721191,-0.002651035785675049,0
5649035,-0.09090244770050049,-0.10773509740829468,-0.030050456523895264,0.10317611694335938,0.026708543300628662,0.08069559931755066,0
176405170,-0.03561389446258545,-0.07748344540596008,0.0007962286472320557,0.041207730770111084,-0.048762619495391846,0.03028726577758789,0
216878263,-0.06644314527511597,-0.3249981701374054,-0.04689067602157593,0.1396518051624298,-0.026380687952041626,0.1699250340461731,0
227248809,-0.010798126459121704,-0.30029451847076416,-0.002390623092651367,0.06837022304534912,-0.1611606478691101,0.06561672687530518,0
144629806,0.02483430504798889,0.045020341873168945,0.019239187240600586,-0.08629357814788818,-0.03177174925804138,0.030887722969055176,0
28367847,0.049821317195892334,-0.24403750896453857,0.03235539793968201,-0.033090949058532715,-0.0962819755077362,0.02088141441345215,0
106547671,0.008228600025177002,-0.20627832412719727,0.017318010330200195,0.02234131097793579,-0.04699593782424927,0.041903525590896606,0
194137599,0.05387604236602783,-0.2359258234500885,0.03337875008583069,-0.03980633616447449,-0.0889894962310791,0.018350750207901,0
240636130,-0.026716500520706177,-0.1594797670841217,-0.013725757598876953,0.0762600302696228,-0.09046623110771179,0.01102757453918457,0
144711931,0.031483471393585205,-0.10280784964561462,0.02241683006286621,-0.18794527649879456,0.07057750225067139,-0.00826755166053772,0
152246870,-0.01995110511779785,-0.19664108753204346,0.004698038101196289,0.051274269819259644,-0.02917155623435974,0.05908083915710449,0
78229314,-0.10791146755218506,-0.14505192637443542,-0.07191449403762817,0.16152173280715942,0.005975455045700073,0.07386219501495361,0
192469232,0.03408125042915344,-0.22394296526908875,0.02672874927520752,-0.008379101753234863,-0.07202738523483276,0.028454244136810303,0
197420132,-0.12643441557884216,-0.2352074384689331,-0.10247007012367249,0.1418595314025879,0.09527403116226196,0.14081162214279175,0
70857784,-0.05044195055961609,-0.27474603056907654,-0.031150996685028076,0.11598283052444458,-0.10049813985824585,0.10063093900680542,0
16805273,0.06138920783996582,-0.29385364055633545,0.04039648175239563,-0.13027304410934448,-0.08503672480583191,-0.014859259128570557,0
196490887,0.04449525475502014,-0.23042500019073486,0.03027975559234619,-0.02380421757698059,-0.08145326375961304,0.02312701940536499,0
155048795,-0.01407313346862793,0.08993840217590332,0.00904911756515503,-0.13984143733978271,0.16514945030212402,0.016460180282592773,0
48832449,0.0699838399887085,-0.2468876838684082,0.03870132565498352,-0.07445287704467773,-0.09974208474159241,0.009929001331329346,0
211860088,0.035729825496673584,-0.40069055557250977,0.0285203754901886,0.04639202356338501,-0.15037313103675842,0.1081574559211731,0
108453202,0.051199764013290405,-0.23439115285873413,0.03250366449356079,-0.035006940364837646,-0.08696678280830383,0.01971358060836792,0
100903178,0.06300270557403564,-0.240930438041687,0.036314159631729126,-0.05783975124359131,-0.09479767084121704,0.013678103685379028,0
184330545,0.00202903151512146,-0.38055405020713806,0.005864977836608887,0.08518749475479126,-0.10391741991043091,0.13445991277694702,0
16761074,-0.014477074146270752,0.2485015094280243,0.01617613434791565,-0.04834011197090149,-0.009073197841644287,0.04449227452278137,0
153045162,-0.012697160243988037,0.015832901000976562,-0.0104866623878479,0.17975971102714539,-0.024392545223236084,0.00712895393371582,0
91955608,-0.020157068967819214,-0.060843050479888916,-0.0045348405838012695,0.094973623752594,-0.07624465227127075,0.04410892724990845,0
112578624,-0.09740522503852844,-0.2160036265850067,-0.07071781158447266,0.16066986322402954,-0.0274813175201416,0.12066471576690674,0
242133765,-0.06878882646560669,-0.1697828769683838,-0.04596430063247681,0.14930790662765503,-0.1221511960029602,0.05727589130401611,0
18628601,0.02759385108947754,-0.1427236795425415,0.018542468547821045,-0.021151185035705566,-0.1698983907699585,0.020146965980529785,0
28317312,-0.04242217540740967,-0.28115183115005493,-0.02501705288887024,0.10769796371459961,-0.11338832974433899,0.0941377580165863,0
65888241,-0.0075310468673706055,-0.09689489006996155,0.011641889810562134,0.002685546875,-0.08398130536079407,0.013584524393081665,0
160082503,0.042697906494140625,-0.3089050054550171,0.03173971176147461,-0.07746079564094543,-0.13024234771728516,-0.0047554075717926025,0
60941273,0.02993673086166382,-0.39577898383140564,0.024791806936264038,0.05408552289009094,-0.13901850581169128,0.11266040802001953,0
140118656,-0.049162983894348145,-0.3219485878944397,-0.028719812631607056,0.12237796187400818,-0.026205509901046753,0.1548810601234436,0
207822860,0.08776074647903442,-0.2520037591457367,0.043968915939331055,-0.12716829776763916,-0.09166744351387024,-0.0001957416534423828,0
85589199,0.061001598834991455,-0.21708422899246216,0.03442662954330444,-0.054013848304748535,-0.07845848798751831,0.013938486576080322,0
139708244,-0.048806339502334595,-0.25824159383773804,-0.02657461166381836,0.10834610462188721,-0.0824173092842102,0.09575164318084717,0
221395334,-0.032978713512420654,-0.03878527879714966,-0.015879452228546143,0.1703031063079834,-0.1506977379322052,-0.02537432312965393,0
53110598,-0.07432752847671509,-0.2536669075489044,-0.051159441471099854,0.13980072736740112,-0.06522217392921448,0.11749249696731567,0
226649585,-0.024388372898101807,-0.18469402194023132,-0.00925523042678833,0.07283848524093628,-0.17104655504226685,-0.0010408759117126465,0
98133308,0.051199764013290405,-0.23439115285873413,0.03250366449356079,-0.035006940364837646,-0.08696678280830383,0.01971358060836792,0
206335214,-0.052456796169281006,-0.2848164439201355,-0.03492307662963867,0.12198054790496826,-0.11219280958175659,0.10433691740036011,0
149607744,0.02364128828048706,-0.3161929249763489,0.02005743980407715,-0.004502147436141968,-0.19242271780967712,0.024860918521881104,0
196759946,0.07552608847618103,-0.24710828065872192,0.040234148502349854,-0.08804473280906677,-0.09832784533500671,0.007047861814498901,0
165639108,0.02286440134048462,-0.09223365783691406,0.02114391326904297,-0.0844951868057251,-0.07819744944572449,0.0023303627967834473,0
139758986,0.011247485876083374,-0.09647595882415771,0.018229126930236816,-0.039141297340393066,-0.08880704641342163,0.006049036979675293,0
122446899,0.04392293095588684,-0.3078138530254364,0.03241819143295288,-0.08378323912620544,-0.12149709463119507,-0.007134199142456055,0
147967117,-0.08837828040122986,-0.210585355758667,-0.057081788778305054,0.1446685492992401,-0.026053190231323242,0.11392039060592651,0
99982234,-0.05834555625915527,-0.17866837978363037,-0.036551207304000854,0.13641291856765747,-0.1485351324081421,0.043801307678222656,0
216630605,0.06049993634223938,-0.23959529399871826,0.035516440868377686,-0.052614301443099976,-0.09340348839759827,0.014965921640396118,0
105796562,-0.05987071990966797,-0.269270122051239,-0.03920435905456543,0.12626710534095764,-0.08874574303627014,0.10836952924728394,0
127418091,-0.05392032861709595,-0.15342950820922852,-0.009884685277938843,0.07401037216186523,0.005944788455963135,0.0730539858341217,0
241317797,-0.10011497139930725,-0.20572108030319214,-0.07189783453941345,0.16190043091773987,-0.02059832215309143,0.11723971366882324,0
122442237,0.011611640453338623,-0.2954871952533722,0.01294773817062378,0.030706703662872314,-0.1641826629638672,0.04575815796852112,0
167779402,0.010345458984375,-0.38791507482528687,0.011490434408187866,0.07688343524932861,-0.11827078461647034,0.12899211049079895,0
29151683,-0.039593249559402466,-0.2860729694366455,-0.023352891206741333,0.10553726553916931,-0.12180846929550171,0.09212043881416321,0
147229937,0.09051746129989624,-0.25467807054519653,0.04584285616874695,-0.1657390296459198,-0.07702264189720154,-0.007081419229507446,0
182642611,-0.0543769896030426,-0.28321167826652527,-0.03649058938026428,0.12393683195114136,-0.10890918970108032,0.10593324899673462,0
243072585,-0.001369476318359375,0.22951096296310425,0.017432212829589844,-0.027325689792633057,-0.018518894910812378,0.035808563232421875,0
108748248,0.013974547386169434,-0.2870995104312897,0.014820277690887451,0.026604145765304565,-0.15246367454528809,0.04453510046005249,0
111028089,-0.01679706573486328,0.01034998893737793,0.0023031234741210938,0.062095046043395996,0.03688332438468933,-0.03146010637283325,0
40983137,-0.025398194789886475,-0.3361511826515198,-0.0015802085399627686,0.06452751159667969,-0.15831592679023743,0.04130488634109497,0
11388192,0.06285008788108826,-0.2925996780395508,0.04096055030822754,-0.13370919227600098,-0.08292976021766663,-0.01515895128250122,0
116869558,0.01958519220352173,-0.29382866621017456,0.01778048276901245,0.015962272882461548,-0.16419923305511475,0.03904762864112854,0
98473380,0.009735286235809326,-0.12732785940170288,0.009072363376617432,0.037462055683135986,-0.15513825416564941,0.03142869472503662,0
216687383,0.028261423110961914,0.1320132613182068,0.01447296142578125,0.15060296654701233,-0.10718253254890442,-0.027752846479415894,0
148047935,-0.03382641077041626,-0.07828336954116821,0.0001398921012878418,0.04548215866088867,-0.06015115976333618,0.028637707233428955,0
62226362,-0.016005605459213257,0.22279292345046997,0.013087868690490723,-0.07961016893386841,-0.006971627473831177,0.038123369216918945,0
241237056,-0.10835829377174377,0.37313011288642883,0.009242832660675049,-0.1611650586128235,0.1527683436870575,0.08264851570129395,0
21021164,0.02662491798400879,-0.10553428530693054,0.02145501971244812,-0.14120805263519287,0.000360339879989624,-0.007277071475982666,0
130213161,-0.013033777475357056,0.07165151834487915,0.008259296417236328,-0.09098362922668457,0.15599381923675537,0.000539243221282959,0
23994511,0.025893062353134155,-0.10713040828704834,0.02140974998474121,-0.1272478997707367,-0.022498995065689087,-0.006322741508483887,0
204217561,0.08802905678749084,-0.25453323125839233,0.04504704475402832,-0.1522306501865387,-0.08662346005439758,-0.004636824131011963,0
204364558,0.027116984128952026,-0.1036020815372467,0.021755456924438477,-0.13299521803855896,-0.01935511827468872,-0.005067288875579834,0
170173913,-0.009356111288070679,0.05757683515548706,0.010302126407623291,-0.04779517650604248,0.04392924904823303,-0.005763888359069824,0
16345082,0.0371418297290802,0.0006098449230194092,0.01850372552871704,-0.18198105692863464,-0.0033488869667053223,0.034303903579711914,0
45757250,0.030872821807861328,0.009362339973449707,0.01923316717147827,-0.1303480565547943,-0.027789384126663208,0.0261232852935791,0
25495930,0.03516128659248352,0.0037355422973632812,0.018877625465393066,-0.16021612286567688,-0.016612529754638672,0.030906260013580322,0
169470078,0.12147113680839539,-0.1547374725341797,0.027070283889770508,-0.25575482845306396,0.02366316318511963,0.012598365545272827,0
237218651,0.01853722333908081,0.02298945188522339,0.019178688526153564,-0.08240681886672974,-0.027830421924591064,0.019935041666030884,0
198787364,-0.01937362551689148,0.200374037027359,0.01594752073287964,-0.03698378801345825,-0.002526909112930298,0.03852459788322449,0
242672987,-0.026732027530670166,-0.02949291467666626,-0.016735464334487915,0.12888091802597046,-0.051106154918670654,0.006478428840637207,0
202963396,-0.01640644669532776,0.1481759250164032,0.014690965414047241,-0.15130460262298584,0.022075951099395752,0.05283746123313904,0
189165617,0.03748804330825806,-0.06970033049583435,0.02327066659927368,-0.028500080108642578,0.012269765138626099,0.011842072010040283,0
25088213,0.11983060836791992,-0.1525457203388214,0.027104198932647705,-0.23923242092132568,0.012405723333358765,0.01197052001953125,0
125171569,-0.010853290557861328,0.2195453643798828,0.014841049909591675,-0.056308627128601074,-0.03748035430908203,0.03252729773521423,0
177015097,-0.013934969902038574,0.14745968580245972,0.016032636165618896,-0.11750885844230652,-0.014966756105422974,0.04454958438873291,0
151909858,-0.015224993228912354,0.14778563380241394,0.015277743339538574,-0.13802403211593628,0.005267798900604248,0.04973936080932617,0
73057860,0.029118865728378296,0.01146024465560913,0.019296109676361084,-0.12118518352508545,-0.029549837112426758,0.024711936712265015,0
19291737,-0.014168262481689453,0.14750373363494873,0.015877962112426758,-0.12217292189598083,-0.010995268821716309,0.045759618282318115,0
214120493,0.022392451763153076,0.01895323395729065,0.019298702478408813,-0.0941796600818634,-0.029973983764648438,0.021078646183013916,0
226355573,0.026526987552642822,0.014433592557907104,0.019335508346557617,-0.10952284932136536,-0.030621349811553955,0.023018598556518555,0
95272631,-0.014080137014389038,-0.16399940848350525,0.00011467933654785156,0.04148799180984497,-0.1544875204563141,0.0009107291698455811,0
40751882,-0.1322537064552307,0.32425379753112793,0.016303658485412598,-0.2144983410835266,0.004375249147415161,0.13484081625938416,0
128151436,-0.12353327870368958,0.2957609295845032,0.017727404832839966,-0.31228989362716675,0.01836797595024109,0.16629144549369812,0
36593087,-0.15211105346679688,0.5452345013618469,0.020939260721206665,-0.206304132938385,0.3047979772090912,0.04978552460670471,0
122802638,0.003441035747528076,0.011706739664077759,0.010719746351242065,-0.038427531719207764,-0.08547315001487732,-0.0013286769390106201,0
70473015,-0.044326215982437134,0.35350364446640015,0.00728413462638855,-0.07815206050872803,0.06784647703170776,0.058622896671295166,0
169448912,0.01543918251991272,-0.31103333830833435,0.014747858047485352,0.020330369472503662,-0.189386785030365,0.03810405731201172,0
43131550,-0.033106982707977295,-0.01939934492111206,-0.011976659297943115,0.1369653344154358,-0.1311762034893036,-0.009895622730255127,0
154325464,0.052083224058151245,-0.04406127333641052,0.023489922285079956,-0.15386784076690674,-0.07019227743148804,0.03057500720024109,0
164586693,-0.0028651058673858643,0.029403269290924072,0.00791919231414795,0.043281108140945435,-0.12315720319747925,0.005471706390380859,0
134293372,0.0314200222492218,-0.11712956428527832,0.02121514081954956,-0.04002109169960022,-0.14621514081954956,0.020747900009155273,0
244115572,0.024108529090881348,-0.08039981126785278,0.021685004234313965,-0.08389624953269958,-0.07377958297729492,0.005737870931625366,0
216921397,-0.008913159370422363,0.06092649698257446,0.013239026069641113,-0.020858347415924072,-0.06308773159980774,0.000707089900970459,0
31058035,-0.040484070777893066,0.04367095232009888,0.0024816393852233887,0.07019537687301636,0.011609077453613281,0.03663510084152222,0
144745046,0.005642831325531006,-0.07053759694099426,0.017307698726654053,-0.030597269535064697,-0.07364928722381592,0.010605394840240479,0
39956507,-0.1297902762889862,0.3012860417366028,0.018312156200408936,-0.3690394163131714,0.10327541828155518,0.1671338677406311,0
80023686,-0.07259392738342285,-0.11751148104667664,-0.044766008853912354,0.16694524884223938,-0.10781687498092651,0.021862179040908813,0
52108590,-0.03047400712966919,-0.032395392656326294,-0.012588709592819214,0.15692871809005737,-0.1440984010696411,-0.025864362716674805,0
23519965,-0.08829045295715332,-0.210737943649292,-0.05701166391372681,0.1445888876914978,-0.026175647974014282,0.1139223575592041,0
233822938,-0.009711205959320068,0.06023651361465454,0.013079822063446045,-0.015193402767181396,-0.06774941086769104,0.0006296336650848389,0
104659455,-0.08785736560821533,-0.23124301433563232,-0.06183910369873047,0.15098360180854797,-0.04077506065368652,0.12101653218269348,0
